PMID,Author,Affiliation
12039464,"Darmochwal-Kolarz, Dorota","Department of Clinical Immunology, University School of Medicine, Jaczewskeigo 8, 20-950 Lublin, Poland. dorotak@mp.pl"
12039464,"Leszczynska-Gorzelak, Bozena",-
12039464,"Rolinski, Jacek",-
12039464,"Oleszczuk, Jan",-
11998981,"Bär, Harald","University of Heidelberg, Department of Cardiology, Innere Medizin III, Germany. harald_baer@med.uni-heidelberg.de"
11998981,"Wende, P",-
11998981,"Watson, L",-
11998981,"Denger, S",-
11998981,"van Eys, G",-
11998981,"Kreuzer, J",-
11998981,"Jahn, L",-
11805109,"Arthos, James","Laboratory of Immunoregulation, NIAID, and the Molecular Interactions Resource Division of Bioengineering and Physical Science, National Institutes of Health, Bethesda, Maryland 20892, USA. jarthos@nih.gov"
11805109,"Cicala, Claudia",-
11805109,"Steenbeke, Tavis D",-
11805109,"Chun, Tae-Wook",-
11805109,"Dela Cruz, Charles",-
11805109,"Hanback, Douglas B",-
11805109,"Khazanie, Prateeti",-
11805109,"Nam, Daniel",-
11805109,"Schuck, Peter",-
11805109,"Selig, Sara M",-
11805109,"Van Ryk, Donald",-
11805109,"Chaikin, Margery A",-
11805109,"Fauci, Anthony S",-
12065229,"Moonga, B S","The Mount Sinai Bone Program and the Division of Endocrinology, Diabetes and Bone Diseases, Mount Sinai School of Medicine, New York, NY 10029, USA."
12065229,"Adebanjo, O A",-
12065229,"Wang, H-J",-
12065229,"Li, S",-
12065229,"Wu, X B",-
12065229,"Troen, B",-
12065229,"Inzerillo, A",-
12065229,"Abe, E",-
12065229,"Minkin, C",-
12065229,"Huang, C L-H",-
12065229,"Zaidi, M",-
12537665,"Emmanouilides, Christos","Division of Oncology, Jonsson Comprehensive Cancer Center, UCLA School of Medicine, University of California, Los Angeles, CA 90095-1747, USA."
12537665,"Jazirehi, Ali R",-
12537665,"Bonavida, Benjamin",-
12358915,"Song, Kevin W","Department of Medical Oncology and Haematology, University of Toronto, The Princess Margaret Hospital, Toronto, Ontario, Canada."
12358915,"Mollee, Peter",-
12358915,"Patterson, Bruce",-
12358915,"Brien, William",-
12358915,"Crump, Michael",-
12202151,"Garcia-Peñarrubia, Pilar","Department of Biochemistry and Molecular Biology B and Immunology, School of Medicine, 30100 Espinardo, Murcia, Spain. pigarcia@um.es"
12202151,"Lorenzo, Nieves",-
12202151,"Galvez, Jesus",-
12202151,"Campos, Adolfo",-
12202151,"Ferez, Xavier",-
12202151,"Rubio, Gonzalo",-
12534222,"Sviridova, T E","I. M. Sechenov Moscow Medical Academy, 119881, Moscow."
12534222,"Kogan, E A",-
12534222,"Pal'tsev, M A",-
12534222,"Seredin, V P",-
12188324,"Roberts, T P L","Center for Pharmaceutical and Molecular Imaging, Department of Radiology, University of California, San Francisco, USA."
12188324,"Turetschek, K",-
12188324,"Preda, A",-
12188324,"Novikov, V",-
12188324,"Moeglich, M",-
12188324,"Shames, D M",-
12188324,"Brasch, R C",-
12188324,"Weinmann, H J",-
12200688,"van der Kolk, L E","Department of Hematology, Academic Medical Center, Amsterdam, The Netherlands."
12200688,"Evers, L M",-
12200688,"Omene, C",-
12200688,"Lens, S M A",-
12200688,"Lederman, S",-
12200688,"van Lier, R A W",-
12200688,"van Oers, M H J",-
12200688,"Eldering, E",-
12350503,"Zanzi, Italo","Department of Medicine, North Shore University Hospital, New York University School of Medicine, Long Island Jewish Health System, Manhasset, New York 11030, USA."
12350503,"Stark, Richard",-
12173995,"Vogel, A M","Department of Paediatrics, University of Auckland, New Zealand. a.vogel@auckland.ac.nz"
12173995,"McKinlay, M J",-
12173995,"Ashton, T",-
12173995,"Lennon, D R",-
12173995,"Harding, J E",-
12173995,"Pinnock, R",-
12173995,"Graham, D",-
12173995,"Grimwood, K",-
12173995,"Pattemore, P K",-
12173995,"Schousboe, M",-
12211497,"Tanaka, Shoji","Department of Oral Diagnosis, Meikai University School of Dentistry, Saitama, Japan."
12211497,"Murakami, Yukio",-
12211497,"Ogiwara, Takako",-
12211497,"Shoji, Masao",-
12211497,"Seto, Kazuhito",-
12211497,"Nagasaki, Masahumi",-
12211497,"Fujisawa, Seiichiro",-
12080028,"Holsberger, D R","Department of Animal and Veterinary Sciences, Clemson University, Clemson, SC 29634, USA."
12080028,"Rice, C D",-
12080028,"Thurston, R J",-
12485421,"Sato, Fusako","Human Gene Therapy Research Institute, Iowa Health System, Des Moines, Iowa 52002, USA."
12485421,"Soos, Gyula",-
12485421,"Link, Charles",-
12485421,"Sato, Kenzo",-
11730850,"Lochner, Matthias","Institute for Medical Microbiology, Immunology and Hygiene, Technical University of Munich, Munich, Germany."
11730850,"Wagner, Hermann",-
11730850,"Classen, Meinhard",-
11730850,"Förster, Irmgard",-
12131680,"Ben-Ari, Ziv","Liver Institute and Department of Medicine D, Rabin Medical Center, Beilinson Campus, Petah Tiqva, Israel."
12131680,"Hochhauser, Edith",-
12131680,"Burstein, Idan",-
12131680,"Papo, Orit",-
12131680,"Kaganovsky, Ella",-
12131680,"Krasnov, Tatyana",-
12131680,"Vamichkim, Alexey",-
12131680,"Vidne, Bernardo A",-
12170426,"Rummel, Mathias J","Department of Internal Medicine III, Hematology and Oncology, University Hospital, Theodor-Stern-Kai 7, 60590 Frankfurt, Germany."
12170426,"Chow, Kai U",-
12170426,"Hoelzer, Dieter",-
12170426,"Mitrou, Paris S",-
12170426,"Weidmann, Eckhart",-
12095935,"Nicholson, R I","Tenovus Centre for Cancer Research, Welsh School of Pharmacy, Cardiff, Wales. nicholsonri@cardiff.ac.uk"
12095935,"Hutcheson, I R",-
12095935,"Harper, M E",-
12095935,"Knowlden, J M",-
12095935,"Barrow, D",-
12095935,"McClelland, R A",-
12095935,"Jones, H E",-
12095935,"Wakeling, A E",-
12095935,"Gee, J M W",-
11877758,"Wang, Zhongmin","Department of Oncology, Lund University Hospital, Lund, Sweden."
11877758,"Garkavij, Michael",-
11877758,"Tennvall, Jan G",-
11877758,"Ohlsson, Tomas",-
11877758,"Strand, Sven-Erik",-
11877758,"Sjögren, Hans-Olov",-
11750046,"Sélo, Isabelle","CEA, Service de Pharmacologie et d'Immunologie, DSV/DRM Ctr d'Etudes de Saclay, Bât. 136, CE Saclay, 91191 Gif-sur-Yvette, Cedex, France."
11750046,"Créminon, Christophe",-
11750046,"Grassi, Jacques",-
11750046,"Couraud, Jean-Yves",-
11907249,"Guerrero, Carlos A","Departamento de Genética y Fisiología Molecular, Instituto de Biotecnología, Universidad Nacional Autónoma de México, Cuernavaca, Morelos 62250, Mexico, USA."
11907249,"Bouyssounade, Daniela",-
11907249,"Zárate, Selene",-
11907249,"Isa, Pavel",-
11907249,"López, Tomás",-
11907249,"Espinosa, Rafaela",-
11907249,"Romero, Pedro",-
11907249,"Méndez, Ernesto",-
11907249,"López, Susana",-
11907249,"Arias, Carlos F",-
12048289,"Den Broeder, A A","Department of Rheumatology, University Medical Center St Radboud, Nijmegen, PO Box 9101, 6500 HB, The Netherlands."
12048289,"Creemers, M C W",-
12048289,"van Gestel, A M",-
12048289,"van Riel, P L C M",-
11870163,"Seidman, Andrew","Memorial Sloan-Kettering Cancer Center, New York, NY 10021, USA. seidmana@mskcc.org"
11870163,"Hudis, Clifford",-
11870163,"Pierri, Mary Kathryn",-
11870163,"Shak, Steven",-
11870163,"Paton, Virginia",-
11870163,"Ashby, Mark",-
11870163,"Murphy, Maureen",-
11870163,"Stewart, Stanford J",-
11870163,"Keefe, Deborah",-
12381842,"Jarrett, Nicole M","Unité de Repliement et Modélisation des Protéines (CNRS URA 2185), Institut Pasteur, 75254 Paris Cedex 15, France."
12381842,"Djavadi-Ohaniance, Lisa",-
12381842,"Willson, Richard C",-
12381842,"Tachibana, Hideki",-
12381842,"Goldberg, Michel E",-
11802207,"Odoux, Christine","Biological Therapeutics Laboratory, Biomedical Science Tower, University of Pittsburgh, Pittsburgh, PA 15213, USA. odouxc@msx.upmc.edu"
11802207,"Albers, Andreas",-
11802207,"Amoscato, Andrew A",-
11802207,"Lotze, Michael T",-
11802207,"Wong, Michael K K",-
12228326,"Mukherjee, Jean","Division of Infectious Diseases, Tufts University School of Veterinary Medicine, North Grafton, Massachusetts, USA."
12228326,"Chios, Kerry",-
12228326,"Fishwild, Dianne",-
12228326,"Hudson, Deborah",-
12228326,"O'Donnell, Susan",-
12228326,"Rich, Stephen M",-
12228326,"Donohue-Rolfe, Arthur",-
12228326,"Tzipori, Saul",-
12166585,"Buhl, R","Pulmonary Division, University Hospital, Mainz, Germany. R.Buhl@3-med.klinik.uni-mainz.de"
12166585,"Solèr, M",-
12166585,"Matz, J",-
12166585,"Townley, R",-
12166585,"O'Brien, J",-
12166585,"Noga, O",-
12166585,"Champain, K",-
12166585,"Fox, H",-
12166585,"Thirlwell, J",-
12166585,"Della Cioppa, G",-
12226857,"Brorson, Kurt","Division of Monoclonal Antibodies, Center for Biologics Evaluation and Research, Food and Drug Administration, 8800 Rockville Pike, Bethesda, Maryland 20892, USA."
12226857,"De Wit, Christina",-
12226857,"Hamilton, Elizabeth",-
12226857,"Mustafa, Mehnaz",-
12226857,"Swann, Patrick G",-
12226857,"Kiss, Robert",-
12226857,"Taticek, Ron",-
12226857,"Polastri, Gian",-
12226857,"Stein, Kathryn E",-
12226857,"Xu, Yuan",-
12390945,"Hürlimann, David","Cardiology Department, University Hospital, Zürich, Switzerland."
12390945,"Forster, Adrian",-
12390945,"Noll, Georg",-
12390945,"Enseleit, Frank",-
12390945,"Chenevard, Rémy",-
12390945,"Distler, Oliver",-
12390945,"Béchir, Markus",-
12390945,"Spieker, Lukas E",-
12390945,"Neidhart, Michel",-
12390945,"Michel, Beat A",-
12390945,"Gay, Renate E",-
12390945,"Lüscher, Thomas F",-
12390945,"Gay, Steffen",-
12390945,"Ruschitzka, Frank",-
12384415,"Ito, Mamoru","Central Institute for Experimental Animals, Department of Pediatrics, Graduate School of Medicine, Kyoto University, 1430 Nogawa, Miyamae, Kawasaki, Kanagawa 216-0001, Japan. mito@clea.or.jp"
12384415,"Hiramatsu, Hidefumi",-
12384415,"Kobayashi, Kimio",-
12384415,"Suzue, Kazutomo",-
12384415,"Kawahata, Mariko",-
12384415,"Hioki, Kyoji",-
12384415,"Ueyama, Yoshito",-
12384415,"Koyanagi, Yoshio",-
12384415,"Sugamura, Kazuo",-
12384415,"Tsuji, Kohichiro",-
12384415,"Heike, Toshio",-
12384415,"Nakahata, Tatsutoshi",-
12065687,"Paradis, Valerie","Service d'Anatomie Pathologique, Hôpital de Bicêtre, Le Kremlin-Bicêtre, France. vparadis@teaser.fr"
12065687,"Dargere, Delphine",-
12065687,"Bonvoust, Franck",-
12065687,"Vidaud, Michel",-
12065687,"Segarini, Patricia",-
12065687,"Bedossa, Pierre",-
12060490,"Sodhi, Ajit","School of Biotechnology, Banaras Hindu University, Varanasi 221005, India. ajit.sodhi@lycos.com"
12060490,"Biswas, Subhra K",-
11950695,"Silverman, Matthew D","Laboratory of Cell Biology, Department of Medicine, University of Wisconsin Medical School, Milwaukee, USA."
11950695,"Tumuluri, Ramagopal J",-
11950695,"Davis, Mishel",-
11950695,"Lopez, Gladys",-
11950695,"Rosenbaum, James T",-
11950695,"Lelkes, Peter I",-
11910362,"Bessa, Xavier","Gastroenterology Department, Institut de Malalties Digestives, Hospital Clínic, Institut d'Investigacions Biomèdiques Agust Pi i Sunyer, University of Barcelona, Barcelona, Spain."
11910362,"Elizalde, J Ignasi",-
11910362,"Mitjans, Francesc",-
11910362,"Piñol, Virgínia",-
11910362,"Miquel, Rosa",-
11910362,"Panés, Julián",-
11910362,"Piulats, Jaime",-
11910362,"Piqué, Josep M",-
11910362,"Castells, Antoni",-
11848133,"Panshin, A","Division of Avian Diseases, Kimron Veterinary Institute, Beit Dagan, Israel. panshin@netvision.net.il"
11848133,"Shihmanter, E",-
11848133,"Weisman, Y",-
11848133,"Orvell, C",-
11848133,"Lipkind, M",-
12358848,"Jugo, B M","Department of Animal Biology and Genetics, Faculty of Sciences, University of the Basque Country, Bilboa, Spain. 99pjuorb@lg.ehu.es"
12358848,"Joosten, I",-
12358848,"Grosfeld-Stulemeyer, M",-
12358848,"Amorena, B",-
12358848,"Hensen, E J",-
11756184,"Charrad, Rachida-Sihem","Inserm U268, Laboratoire de différenciation hématopoiétique normale et leucémique, Hôpital Paul-Brousse, Villejuif, France."
11756184,"Gadhoum, Zeineb",-
11756184,"Qi, Junyuan",-
11756184,"Glachant, Anne",-
11756184,"Allouche, Michèle",-
11756184,"Jasmin, Claude",-
11756184,"Chomienne, Christine",-
11756184,"Smadja-Joffe, Florence",-
12161284,"Ishida, Masayoshi","Laboratory of Immunology and Cell Biology, Graduate School of Biostudies, Kyoto University, Kyoto 606-8501, Japan."
12161284,"Iwai, Yoshiko",-
12161284,"Tanaka, Yoshimasa",-
12161284,"Okazaki, Taku",-
12161284,"Freeman, Gordon J",-
12161284,"Minato, Nagahiro",-
12161284,"Honjo, Tasuku",-
12419548,"Anker, Stefan D","Applied Cachexia Research, Department of Cardiology, Charité, Campus Virchow-Klinikum, Berlin, Germany. s.anker@ic.ac.uk"
12419548,"Coats, Andrew J S",-
12153480,"Beher, Dirk","Department of Biochemistry & Molecular Biology, Merck Sharp & Dohme Research Laboratories, Harlow, Essex, UK. dirk_beher@merck.com"
12153480,"Wrigley, Jonathan D J",-
12153480,"Owens, Andrew P",-
12153480,"Shearman, Mark S",-
12055228,"Kanagawa, Osami","Department of Pathology and Immunology and Center for Immunology, Washington University School of Medicine, St. Louis, MO 63110, USA. kanagawa@pathology.wustl.edu"
12055228,"Militech, Ana",-
12055228,"Vaupel, Barbala A",-
11956062,"Hirst, Stuart J","Department of Respiratory Medicine and Allergy, The Guy's, King's and St Thomas' School of Medicine, King's College London, Guy's Hospital Campus, London, United Kingdom. stuart.hirst@kcl.ac.uk"
11956062,"Hallsworth, Matthew P",-
11956062,"Peng, Qi",-
11956062,"Lee, Tak H",-
11950960,"Gallagher, N J","CRC Institute for Cancer Studies, University of Birmingham Medical School, Birmingham B15 2TA, UK."
11950960,"Eliopoulos, A G",-
11950960,"Agathangelo, A",-
11950960,"Oates, J",-
11950960,"Crocker, J",-
11950960,"Young, L S",-
11867564,"Futagawa, Toshiro","Department of Immunology, Juntendo University School of Medicine, 2-1-1 Hongo, Bunkyo-ku, Tokyo 113-8421, Japan."
11867564,"Akiba, Hisaya",-
11867564,"Kodama, Tomohiro",-
11867564,"Takeda, Kazuyoshi",-
11867564,"Hosoda, Yasuyuki",-
11867564,"Yagita, Hideo",-
11867564,"Okumura, Ko",-
11862416,"Wikstrand, Carol J","Department of Pathology, Box 3156, Medical Center, Duke University Medical Center, Durham, NC 27710, USA. wikst001@mc.duke.edu"
11862416,"Cole, Vanessa R",-
11862416,"Crotty, Laura E",-
11862416,"Sampson, John H",-
11862416,"Bigner, Darell D",-
12435126,"Nyame, A Kwame","Department of Biochemistry and Molecular Biology, The Oklahoma Center for Medical Glycobiology, University of Oklahoma Health Sciences Center, Oklahoma City 73104, USA."
12435126,"Yoshino, Timothy P",-
12435126,"Cummings, Richard D",-
12428236,"Kogure, Toshiaki","Juntendo University School of Medicine, Tokyo, and Gunma University School of Medicine, Maebashi, Japan."
12428236,"Takasaki, Yoshinari",-
12428236,"Takeuchi, Ken",-
12428236,"Yamada, Hirofumi",-
12428236,"Nawata, Masuyuki",-
12428236,"Ikeda, Keigo",-
12428236,"Matsushita, Masakazu",-
12428236,"Matsudaira, Ran",-
12428236,"Kaneda, Kazuhiko",-
12428236,"Terasawa, Katsutoshi",-
12428236,"Hashimoto, Hiroshi",-
11781517,"McCluggage, W Glenn","Department of Pathology, Royal Group of Hospitals Trust, Belfast, Northern Ireland."
11781517,"Sumathi, V Palaniappan",-
11781517,"McBride, Hilary A",-
11781517,"Patterson, Anna",-
11700318,"Nitz, Mark","Department of Chemistry, the University of Alberta, Edmonton, Alberta T6G 2G2, Canada."
11700318,"Ling, Chang-Chun",-
11700318,"Otter, Albin",-
11700318,"Cutler, Jim E",-
11700318,"Bundle, David R",-
12161360,"Ria, Roberto","Department of Biomedical Sciences and Human Oncology, Section of Internal Medicine and Clinical Oncology, University of Bari, piazza Giulio Cesare 11, 70124 Bari, Italy. avacca@hotmail.com"
12161360,"Vacca, Angelo",-
12161360,"Ribatti, Domenico",-
12161360,"Di Raimondo, Francesco",-
12161360,"Merchionne, Francesca",-
12161360,"Dammacco, Franco",-
11918078,"Varani, James","Departments of Pathology, The University of Michigan Medical School, Ann Arbor 48109, USA. varani@umich.edu"
11918078,"Petryniak, Jerzy",-
11918078,"Takagaki, Masaru",-
11918078,"Dame, Michael K",-
11918078,"Petryniak, Bronislawa",-
11918078,"Goldstein, Irwin J",-
11879817,"Miglietta, Antonella","Department of Experimental Medicine and Oncology, University of Torino, Corso Raffaello 30, 10125 Torino, Italy. antonella.miglietta@unito.it"
11879817,"Bocca, Claudia",-
11879817,"Gabriel, Ludovica",-
12297552,"Gadkar, Sushama","Institute for Research in Reproduction, Indian Council of Medical Research, Parel, Mumbai 400 012, India."
12297552,"Shah, C A",-
12297552,"Sachdeva, Geetanjali",-
12297552,"Samant, Urmila",-
12297552,"Puri, C P",-
11950905,"Gelderman, Kyra A","Department of Pathology, Leiden University Medical Center, Leiden, The Netherlands. K.Gelderman@lumc.nl"
11950905,"Blok, Vanessa T",-
11950905,"Fleuren, Gert Jan",-
11950905,"Gorter, Arko",-
11876276,"Brock, D P","Harvard School of Dental Medicine, Boston, MA, USA."
11876276,"Marty-Roix, R",-
11876276,"Spector, M",-
11953401,"Shapiro, Scott","Department of Cell Biology, Albert Einstein College of Medicine, Bronx, New York 10461, USA."
11953401,"Beenhouwer, David O",-
11953401,"Feldmesser, Marta",-
11953401,"Taborda, Carlos",-
11953401,"Carroll, Michael C",-
11953401,"Casadevall, Arturo",-
11953401,"Scharff, Matthew D",-
12678230,"Kaul, S","Department of Allergology, Paul-Ehrlich-Institut, Langen, Germany."
12678230,"Fötisch, K",-
12678230,"Karamloo, F",-
12678230,"Vieths, S",-
12678230,"Hoffmann, A",-
12089262,"Kitamoto, Noritoshi","School of Humanities for Environmental Policy and Technology, Himeji Institute of Technology, Hyogo 670-0092, Japan."
12089262,"Tanaka, Tomoyuki",-
12089262,"Natori, Katsurou",-
12089262,"Takeda, Naokazu",-
12089262,"Nakata, Shuji",-
12089262,"Jiang, Xi",-
12089262,"Estes, Mary K",-
12118862,"Montgomery, Sean P","NIDDK/Navy Transplantation and Autoimmunity Branch, Naval Medical Research Center, Bethesda, Maryland 20892, USA."
12118862,"Mog, Steven R",-
12118862,"Xu, He",-
12118862,"Tadaki, Douglas K",-
12118862,"Hirshberg, Boaz",-
12118862,"Berning, Justin D",-
12118862,"Leconte, John",-
12118862,"Harlan, David M",-
12118862,"Hale, Douglas",-
12118862,"Kirk, Allan D",-
12093036,"Liu, W","Institute of Molecular Agrobiology, The National University of Singapore, Singapore."
12093036,"Wang, Y T",-
12093036,"Tian, D S",-
12093036,"Yin, Z C",-
12093036,"Kwang, J",-
11796330,"Riggs, Michael W","Department of Veterinary Science and Microbiology, University of Arizona, Tucson, Arizona, 85721, USA. mriggs@u.arizona.edu"
